2022-11-28 11:14:11,826 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001EBD39EA7F0>，sheet页面<xlrd.sheet.Sheet object at 0x000001EBD3A1FBB0>打开成功
2022-11-28 11:14:11,833 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001EBD3950EE0>，sheet页面<xlrd.sheet.Sheet object at 0x000001EBD3A1FDC0>打开成功
2022-11-28 14:41:52,348 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 14:41:52,425 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 14:41:52,583 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:41:52,621 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 14:41:52,737 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:41:52,774 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 14:41:52,806 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 14:41:57,865 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.teachHeadPic.ng-star-inserted')
2022-11-28 14:42:01,430 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//div[@class='userInfo-popPanel']/div[4]")
2022-11-28 14:42:01,640 - basePage.py:[148] - [INFO] - 元素('xpath', "//div[@class='userInfo-popPanel']/div[4]")点击成功！
2022-11-28 14:42:01,846 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')
2022-11-28 14:42:01,943 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')点击成功！
2022-11-28 14:42:11,838 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 14:42:11,888 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 14:42:11,961 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:42:11,994 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 14:42:12,079 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:42:12,109 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 14:42:12,130 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 14:42:14,162 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 14:42:14,183 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 14:42:14,213 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 14:42:14,235 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 14:47:07,826 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000019D11892880>，sheet页面<xlrd.sheet.Sheet object at 0x0000019D118C6EB0>打开成功
2022-11-28 14:47:07,835 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000019D117F3F70>，sheet页面<xlrd.sheet.Sheet object at 0x0000019D118DAC70>打开成功
2022-11-28 14:47:07,836 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 14:47:07,836 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 14:47:07,836 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 14:47:07,836 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 14:47:07,836 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 14:47:07,836 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 14:47:07,836 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 14:47:07,837 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 14:47:07,837 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 14:47:07,837 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 14:47:07,837 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 14:47:07,838 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 14:47:07,838 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 14:47:07,838 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 14:47:07,839 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 14:47:07,839 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 14:47:07,839 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 14:47:07,839 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 14:47:07,839 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 14:47:07,839 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 14:47:07,840 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 14:47:29,420 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 14:47:29,486 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 14:47:29,596 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:47:29,644 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 14:47:29,743 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:47:29,775 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 14:47:29,795 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 14:47:34,896 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.teachHeadPic.ng-star-inserted')
2022-11-28 14:47:43,445 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//div[@class='userInfo-popPanel']/div[4]")
2022-11-28 14:47:43,814 - basePage.py:[148] - [INFO] - 元素('xpath', "//div[@class='userInfo-popPanel']/div[4]")点击成功！
2022-11-28 14:47:43,841 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')
2022-11-28 14:47:43,903 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')点击成功！
2022-11-28 14:47:55,204 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 14:48:19,932 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000013198392880>，sheet页面<xlrd.sheet.Sheet object at 0x00000131983C6E50>打开成功
2022-11-28 14:48:19,943 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x00000131982F3F70>，sheet页面<xlrd.sheet.Sheet object at 0x00000131983DA0D0>打开成功
2022-11-28 14:48:19,943 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 14:48:19,943 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 14:48:19,943 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 14:48:19,943 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 14:48:19,943 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 14:48:19,943 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 14:48:19,943 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 14:48:19,944 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 14:48:19,945 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 14:48:19,946 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 14:48:19,946 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 14:49:14,444 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 14:49:14,537 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 14:49:14,761 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:49:14,920 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 14:49:15,074 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:49:15,140 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 14:49:15,192 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 14:49:20,250 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.teachHeadPic.ng-star-inserted')
2022-11-28 14:49:23,752 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//div[@class='userInfo-popPanel']/div[4]")
2022-11-28 14:49:23,979 - basePage.py:[148] - [INFO] - 元素('xpath', "//div[@class='userInfo-popPanel']/div[4]")点击成功！
2022-11-28 14:49:24,077 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')
2022-11-28 14:49:24,179 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')点击成功！
2022-11-28 14:49:34,400 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 14:49:34,447 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 14:49:34,514 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:49:34,550 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 14:49:34,623 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 14:49:34,654 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 14:49:34,675 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 14:49:36,715 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 14:49:36,736 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 14:49:36,765 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 14:49:36,783 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 15:23:25,134 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x00000194D6992880>，sheet页面<xlrd.sheet.Sheet object at 0x00000194D69C6EB0>打开成功
2022-11-28 15:23:25,143 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x00000194D68F3F70>，sheet页面<xlrd.sheet.Sheet object at 0x00000194D69DBD30>打开成功
2022-11-28 15:23:25,143 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:23:25,143 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:23:25,143 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:23:25,143 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:23:25,144 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:23:25,145 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:23:25,146 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:23:25,146 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:23:25,146 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:23:25,146 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:23:25,146 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:23:25,146 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:23:25,146 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:24:09,553 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 15:24:10,642 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 15:24:10,750 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 15:24:10,844 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:24:10,925 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 15:24:11,032 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:24:11,101 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 15:24:11,154 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 15:24:13,216 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 15:24:13,233 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 15:24:13,261 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 15:24:13,278 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 15:25:22,994 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001B20F462880>，sheet页面<xlrd.sheet.Sheet object at 0x000001B20F496EB0>打开成功
2022-11-28 15:25:23,002 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001B20F3C3F70>，sheet页面<xlrd.sheet.Sheet object at 0x000001B20F4ABFD0>打开成功
2022-11-28 15:25:23,002 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:25:23,002 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:25:23,003 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:25:23,004 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:25:23,005 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:25:23,031 - doReport.py:[37] - [ERROR] - html格式的测试报告生成失败.原因是：binary mode doesn't take an encoding argument
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\common\doReport.py", line 30, in doHTMLReport
    with open(filename,"wb",encoding="utf-8") as f:
ValueError: binary mode doesn't take an encoding argument
2022-11-28 15:26:06,171 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001E8189E2880>，sheet页面<xlrd.sheet.Sheet object at 0x000001E818A16EB0>打开成功
2022-11-28 15:26:06,179 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001E818943F70>，sheet页面<xlrd.sheet.Sheet object at 0x000001E818A2B460>打开成功
2022-11-28 15:26:06,179 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:26:06,179 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:26:06,179 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:26:06,180 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:26:06,181 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:26:06,181 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:26:06,181 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
